1, 0.8508620689655173, 0.7388649425287356
1, 0.7496753246753247, 0.666258270031855
1, 0.90625, 0.6739130434782609
1, 0.7162921348314607, 0.6588483146067416
1, 0.9204545454545454, 0.6136363636363636
1, 0.8865546218487395, 0.7259136212624585
1, 0.7398148148148148, 0.6607142857142857
1, 0.8111979166666666, 0.6847222222222222
1, 0.8515151515151516, 0.6470019342359768
1, 0.7608695652173912, 0.5512077294685991
1, 0.7374188311688312, 0.658864391422531
1, 0.7154213036565977, 0.6178812741312741
1, 0.7787878787878788, 0.6969696969696969
1, 0.684795321637427, 0.7200610221205188
0, 0.5, 0.5
1, 0.7858255451713396, 0.6242381145875661
1, 0.7111698612029081, 0.591724286949006
1, 0.6916971916971917, 0.74848828420257
1, 0.6826163301141353, 0.6474335638878776
1, 0.7584997301672963, 0.6516819571865443
1, 0.7083333333333334, 0.6140046296296297
1, 0.8603238866396761, 0.5875286041189931
1, 0.7450592885375493, 0.7076086956521739
1, 0.7860411899313501, 0.6865942028985508
1, 0.8348765432098766, 0.64546783625731
1, 0.741025641025641, 0.6860119047619048
1, 0.7227272727272728, 0.7055335968379446
1, 0.7433035714285714, 0.6620124113475178
1, 0.7197231833910034, 0.699813258636788
1, 0.7146393210749646, 0.7094530881659594
1, 0.8478260869565217, 0.6258847320525784
1, 0.7867132867132867, 0.666501976284585
1, 0.8067632850241546, 0.625
1, 0.8136363636363636, 0.6457975986277873
1, 0.7684684684684684, 0.6570945945945945
1, 0.83, 0.6338181818181818
1, 0.858288770053476, 0.6571146245059288
1, 0.6825000000000001, 0.6892857142857143
1, 0.6538461538461539, 0.7003401360544218
1, 0.7288288288288288, 0.6050216883550218
1, 0.7824675324675325, 0.6675475687103594
1, 0.7448717948717949, 0.7340579710144928
1, 0.7839566929133858, 0.6441481746599856
1, 0.91005291005291, 0.6222222222222222
1, 0.7773662551440329, 0.6604938271604938
1, 0.7131529850746269, 0.6469043670536208
1, 0.8571428571428571, 0.6314285714285715
1, 0.868421052631579, 0.6673684210526316
1, 0.7681660899653979, 0.6705256570713392
1, 0.7330827067669173, 0.6590909090909091
1, 0.7213333333333334, 0.638
1, 0.7115902964959568, 0.660796645702306
1, 0.8106125970664365, 0.6251707650273224
1, 0.8179563492063492, 0.568001443001443
1, 0.8251633986928105, 0.6607142857142857
1, 0.7128395061728395, 0.6612293144208038
0, 0.5, 0.5
1, 0.7284688995215312, 0.6468957871396896
1, 0.7404618473895582, 0.631546594541431
1, 0.8623188405797101, 0.6186038011695906
1, 0.7694117647058824, 0.6723333333333333
1, 0.772289156626506, 0.7107064622124862
1, 0.8020408163265306, 0.6392431972789115
1, 0.7512019230769231, 0.6234756097560976
1, 0.8122605363984675, 0.6839080459770115
1, 0.7806122448979592, 0.6538668098818474
1, 0.9102941176470589, 0.5967320261437908
0, 0.5, 0.5
1, 0.8190883190883191, 0.6627906976744186
1, 0.9347826086956522, 0.5943396226415094
1, 0.7806513409961685, 0.6921783010933558
1, 0.6618037135278515, 0.6657327586206897
1, 0.7884615384615384, 0.6975524475524476
1, 0.7139008620689655, 0.6762655906089509
1, 0.9347826086956522, 0.627906976744186
1, 0.8046875, 0.6805555555555556
1, 0.8150969529085872, 0.6409774436090225
1, 0.788888888888889, 0.6625730994152046
1, 0.7234669811320755, 0.6799885648942252
1, 0.8184754521963824, 0.6639833035181872
1, 0.8006578947368421, 0.691304347826087
1, 0.7342032967032966, 0.661371237458194
1, 0.7911111111111111, 0.615625
1, 0.80718954248366, 0.6355218855218855
1, 0.7503511235955056, 0.5972254070167393
1, 0.8315508021390374, 0.6594771241830065
1, 0.8201663201663201, 0.617308798159862
1, 0.8257918552036199, 0.6299648064353945
1, 0.7496240601503759, 0.6926325247079964
1, 0.7408637873754154, 0.6891957364341086
0, 0.5, 0.5
1, 0.8453996983408748, 0.6712454212454213
1, 0.8364969801553063, 0.6360340479192939
1, 0.8509471585244267, 0.6012059973924381
1, 0.8117647058823529, 0.6329670329670329
1, 0.90625, 0.6666666666666666
1, 0.791005291005291, 0.6469387755102041
1, 0.8223684210526315, 0.6967703349282297
1, 0.7379331683168316, 0.690931593159316
1, 0.7710622710622711, 0.6837606837606838
